[2025-09-23T05:47:19.335Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":11,"failedChecks":3}
[2025-09-23T05:47:49.338Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:47:49.338Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:47:49.339Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:47:49.339Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:47:49.342Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:47:49.341Z"}
[2025-09-23T05:47:49.342Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:47:49.344Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":5,"lastCheck":"2025-09-23T05:47:49.344Z","error":"Error"}
[2025-09-23T05:47:49.344Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:47:49.343Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":3,"lastCheck":"2025-09-23T05:47:49.342Z","error":"Error"}
[2025-09-23T05:47:49.348Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":9,"lastCheck":"2025-09-23T05:47:49.347Z"}
[2025-09-23T05:47:49.347Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:47:49.348Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":10,"failedChecks":3}
[2025-09-23T05:48:19.347Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:48:19.347Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:48:19.348Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:48:19.348Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:48:19.350Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:48:19.350Z"}
[2025-09-23T05:48:19.352Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:48:19.352Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:48:19.352Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":5,"lastCheck":"2025-09-23T05:48:19.352Z","error":"Error"}
[2025-09-23T05:48:19.353Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":5,"lastCheck":"2025-09-23T05:48:19.353Z","error":"Error"}
[2025-09-23T05:48:19.354Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:48:19.354Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:48:19.354Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:48:19.354Z"}
[2025-09-23T05:48:49.361Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:48:49.361Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:48:49.361Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:48:49.362Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:48:49.365Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:48:49.364Z"}
[2025-09-23T05:48:49.365Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:48:49.366Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:48:49.365Z","error":"Error"}
[2025-09-23T05:48:49.366Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:48:49.366Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":4,"lastCheck":"2025-09-23T05:48:49.366Z","error":"Error"}
[2025-09-23T05:48:49.368Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:48:49.368Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:48:49.368Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:48:49.368Z"}
[2025-09-23T05:49:19.365Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:49:19.366Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:49:19.366Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:49:19.367Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:49:19.368Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:49:19.368Z"}
[2025-09-23T05:49:19.370Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:49:19.370Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:49:19.370Z","error":"Error"}
[2025-09-23T05:49:19.370Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:49:19.370Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":3,"lastCheck":"2025-09-23T05:49:19.370Z","error":"Error"}
[2025-09-23T05:49:19.372Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:49:19.372Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:49:19.372Z"}
[2025-09-23T05:49:19.372Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:49:49.380Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:49:49.380Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:49:49.380Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:49:49.381Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:49:49.383Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:49:49.383Z"}
[2025-09-23T05:49:49.384Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:49:49.384Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:49:49.384Z","error":"Error"}
[2025-09-23T05:49:49.386Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:49:49.386Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":5,"lastCheck":"2025-09-23T05:49:49.386Z","error":"Error"}
[2025-09-23T05:49:49.387Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:49:49.387Z"}
[2025-09-23T05:49:49.387Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:49:49.387Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:49:50.036Z] [p2p-server-P1] [INFO] 127.0.0.1 - - [23/Sep/2025:05:49:50 +0000] "GET /download/sample1.txt HTTP/1.1" 404 79 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; es-CO) WindowsPowerShell/5.1.26100.6584"
[2025-09-23T05:50:19.392Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:50:19.392Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:50:19.393Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:50:19.392Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:50:19.395Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:50:19.395Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:50:19.395Z"}
[2025-09-23T05:50:19.395Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":3,"lastCheck":"2025-09-23T05:50:19.395Z","error":"Error"}
[2025-09-23T05:50:19.396Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:50:19.396Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":4,"lastCheck":"2025-09-23T05:50:19.396Z","error":"Error"}
[2025-09-23T05:50:19.398Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":5,"lastCheck":"2025-09-23T05:50:19.397Z"}
[2025-09-23T05:50:19.397Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:50:19.398Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":6,"failedChecks":3}
[2025-09-23T05:50:49.406Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:50:49.407Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:50:49.408Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:50:49.408Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:50:49.410Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:50:49.410Z"}
[2025-09-23T05:50:49.411Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:50:49.412Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:50:49.411Z","error":"Error"}
[2025-09-23T05:50:49.412Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":4,"lastCheck":"2025-09-23T05:50:49.412Z","error":"Error"}
[2025-09-23T05:50:49.412Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:50:49.414Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:50:49.414Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":8,"failedChecks":3}
[2025-09-23T05:50:49.414Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":8,"lastCheck":"2025-09-23T05:50:49.414Z"}
[2025-09-23T05:51:19.413Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:51:19.413Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:51:19.413Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:51:19.414Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:51:19.416Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:51:19.415Z"}
[2025-09-23T05:51:19.417Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:51:19.417Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:51:19.417Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:51:19.417Z","error":"Error"}
[2025-09-23T05:51:19.417Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":3,"lastCheck":"2025-09-23T05:51:19.417Z","error":"Error"}
[2025-09-23T05:51:19.419Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:51:19.419Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":6,"lastCheck":"2025-09-23T05:51:19.419Z"}
[2025-09-23T05:51:19.419Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":6,"failedChecks":3}
[2025-09-23T05:51:49.426Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:51:49.427Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:51:49.427Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:51:49.428Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:51:49.429Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:51:49.429Z"}
[2025-09-23T05:51:49.430Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:51:49.430Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":3,"lastCheck":"2025-09-23T05:51:49.430Z","error":"Error"}
[2025-09-23T05:51:49.431Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:51:49.432Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":6,"lastCheck":"2025-09-23T05:51:49.432Z"}
[2025-09-23T05:51:49.431Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":4,"lastCheck":"2025-09-23T05:51:49.431Z","error":"Error"}
[2025-09-23T05:51:49.432Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:51:49.433Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":6,"failedChecks":3}
[2025-09-23T05:52:19.436Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:52:19.436Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:52:19.438Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:52:19.439Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:52:19.444Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:52:19.444Z"}
[2025-09-23T05:52:19.449Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:52:19.450Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":10,"lastCheck":"2025-09-23T05:52:19.449Z","error":"Error"}
[2025-09-23T05:52:19.448Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:52:19.449Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":11,"lastCheck":"2025-09-23T05:52:19.449Z","error":"Error"}
[2025-09-23T05:52:19.451Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:52:19.451Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":15,"lastCheck":"2025-09-23T05:52:19.451Z"}
[2025-09-23T05:52:19.451Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":15,"failedChecks":3}
[2025-09-23T05:52:49.436Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:52:49.437Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:52:49.438Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:52:49.438Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:52:49.440Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:52:49.440Z"}
[2025-09-23T05:52:49.442Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:52:49.442Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:52:49.442Z","error":"Error"}
[2025-09-23T05:52:49.443Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:52:49.443Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":5,"lastCheck":"2025-09-23T05:52:49.443Z","error":"Error"}
[2025-09-23T05:52:49.444Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:52:49.444Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:52:49.444Z"}
[2025-09-23T05:52:49.444Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:53:19.438Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:53:19.438Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:53:19.439Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:53:19.439Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:53:19.441Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:53:19.441Z"}
[2025-09-23T05:53:19.442Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:53:19.442Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":4,"lastCheck":"2025-09-23T05:53:19.442Z","error":"Error"}
[2025-09-23T05:53:19.443Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:53:19.445Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:53:19.446Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":7,"failedChecks":3}
[2025-09-23T05:53:19.445Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":7,"lastCheck":"2025-09-23T05:53:19.445Z"}
[2025-09-23T05:53:19.443Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":4,"lastCheck":"2025-09-23T05:53:19.443Z","error":"Error"}
[2025-09-23T05:53:49.453Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:53:49.454Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
[2025-09-23T05:53:49.455Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9003/ping | {"data":null,"headers":{}}
[2025-09-23T05:53:49.456Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9005/ping | {"data":null,"headers":{}}
[2025-09-23T05:53:49.462Z] [p2p-server-P1] [DEBUG] Self health check completed | {"status":"healthy","sharedDirectory":{"path":"./shared-files/peer1","exists":true,"readable":true},"restPort":9001,"grpcPort":9002,"lastCheck":"2025-09-23T05:53:49.461Z"}
[2025-09-23T05:53:49.466Z] [p2p-server-P1] [DEBUG] Friend primary check completed | {"status":"offline","url":"http://localhost:9003","responseTime":11,"lastCheck":"2025-09-23T05:53:49.466Z","error":"Error"}
[2025-09-23T05:53:49.470Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9005/ping | {"error":"Error"}
[2025-09-23T05:53:49.466Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9003/ping | {"error":"Error"}
[2025-09-23T05:53:49.470Z] [p2p-server-P1] [DEBUG] Friend backup check completed | {"status":"offline","url":"http://localhost:9005","responseTime":14,"lastCheck":"2025-09-23T05:53:49.470Z","error":"Error"}
[2025-09-23T05:53:49.474Z] [p2p-server-P1] [ERROR] Request failed: GET http://localhost:9000/health | {"error":"Request failed with status code 404","status":404,"data":"<!DOCTYPE html>\n<html lang=\"en\">\n<head>\n<meta charset=\"utf-8\">\n<title>Error</title>\n</head>\n<body>\n<pre>Cannot GET /health</pre>\n</body>\n</html>\n"}
[2025-09-23T05:53:49.475Z] [p2p-server-P1] [DEBUG] Directory server check completed | {"status":"unhealthy","url":"http://localhost:9000","responseTime":20,"lastCheck":"2025-09-23T05:53:49.474Z"}
[2025-09-23T05:53:49.475Z] [p2p-server-P1] [INFO] Health check completed | {"overallHealth":"degraded","responseTime":21,"failedChecks":3}
[2025-09-23T05:54:19.466Z] [p2p-server-P1] [INFO] Starting comprehensive health check
[2025-09-23T05:54:19.467Z] [p2p-server-P1] [DEBUG] Making GET request to http://localhost:9000/health | {"data":null,"headers":{}}
